reception_time,ip,label,sentence,answer,time
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.01,Папа купил лимонад и килограмм креветок – вечером будет маленькое застолье.,4,482
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.02,Больше всего маленький Ваня боялся темноты%2C и поэтому света засыпал без никогда. ,4,482
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.02,Каждый раз%2C когда я прохожу мимо памятника Ленину%2C мне кажется%2C что он шатается.,4,470
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.01,Со второго ряда уже было лектора плохо слышный%2C а до задних парт доходило еле-еле.,4,449
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.02,Девчонки столпились у окна%2C чтобы посмотреть на двойную радугу%2C но никак не могли её разглядеть.,4,432
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.02,Как настоящая творческая личность%2C Никитка скоро украсил обои в прихожей при помощью своих новых фломастерами.,4,435
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.02,Римма боится собак%2C да так%2C что может в обморок упасть%2C если Рекс на неё зарычит.,4,350
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.02,Один наушник нашлись в углу прихожей%2C а другой – под тумбочке. ,4,368
1636880892,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.01,Мама надела сапоги%2C чёрное пальто%2C накинула на голову подаренный отцом шелковый платок и вышла во двор. ,4,486
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.02,Все были взволнованы после ухода Петра Степановича%2C даже Лизе. ,4,2403
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-1F.01,Если бы не дождь с градом%2C я бы пошла сегодня гулять в Петровский парк. ,4,482
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.02,Как настоящая творческая личность%2C Никитка скоро украсил обои в прихожей при помощью своих новых фломастерами.,4,484
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.01,Папа купил лимонад и килограмм креветок – вечером будет маленькое застолье.,4,423
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.01,Нике явно не нравилось вечеринке%2C у неё болела голова и она поскорее хотела пойдёт домой.,4,852
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-7F.02,Новосибирск оказался вовсе не таким%2C каким Лиза его себе представляла.,4,465
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.02,Больше всего маленький Ваня боялся темноты%2C и поэтому света засыпал без никогда. ,4,572
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.01,На поле рядом с моим домом уже давно ничего не выращивают. ,4,458
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.01,Дедлайн стремительно приближался%2C а я успевает сделать примерно ничего. ,4,516
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.02,Римма боится собак%2C да так%2C что может в обморок упасть%2C если Рекс на неё зарычит.,4,508
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.01,Дома холодные полы%2C поэтому бабушка настаивает%2C чтобы гости наденут тапочки. ,4,475
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-2F.01,Алёше уже не нужны костыли – его нога совсем зажила. ,4,402
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.02,Один наушник нашлись в углу прихожей%2C а другой – под тумбочке. ,4,471
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.01,Мама надела сапоги%2C чёрное пальто%2C накинула на голову подаренный отцом шелковый платок и вышла во двор. ,4,478
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.01,Со второго ряда уже было лектора плохо слышный%2C а до задних парт доходило еле-еле.,4,466
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-1F.02,Меня пригласили на выставку%2C посвященную русским супрематистам%2C но мне совсем не хотелось идти. ,4,455
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-5F.02,Рыбу здесь запрещено ловил сетями и пугал бы взрывчаткой.,4,452
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.01,Химия так плохо давалась Насте%2C что пришлось нанять репетитора – студента 4 курса МГУ. ,4,501
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.01,Анечка совсем не хотела есть суп%2C потому что терпеть не могло вареный луком. ,4,515
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.02,Каждый раз%2C когда я прохожу мимо памятника Ленину%2C мне кажется%2C что он шатается.,4,433
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.01,У меня никогда не было музыкальных способностей%2C но я отличалась склонностью рисованием. ,4,396
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-2F.02,Сколько он ни пытался%2C не даётся ему сербский язык – то ли дело итальянский.,4,436
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-5F.01,Ты правда научился читать всего в три лет?,4,414
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.02,Девчонки столпились у окна%2C чтобы посмотреть на двойную радугу%2C но никак не могли её разглядеть.,4,406
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-6F.02,Виктор опять не принес сочинение на урок литературы%2C и учитель снова начал за отчитывать его возмутительное неприлежание.,4,424
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.02,Курины уехали на дачу на две недели%2C и до них теперь не дозвонишься.,4,414
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.02,Дойдя до вертолётной площадки%2C мы повернулись назад и увидели закат холодное осеннего солнце.,4,390
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.02,Нет ничего красивее блестящих на солнце луж.,4,409
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.02,Если мой рассказ тебя не убедишь%2C поговори с Алисой – она отлично разбирается в людях. ,4,393
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.01,Никто не заставляет Витю просыпаться в шесть утра%2C он сам поднимается и идет на пробежку. ,4,376
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fu-6F.01,На стене висел акварельные этюды%2C исчерканные углевым карандашом для придания глубины%2C карта Израиля и круглыми часы. ,4,413
1636881140,f22bc56aad1bc122b31322a6a09ec2f6,Fg-7F.01,Квартира в пригороде Москвы дешевле%2C но ежедневно добираться оттуда на работу – большая трата времени. ,4,403
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.02,Девчонки столпились у окна%2C чтобы посмотреть на двойную радугу%2C но никак не могли её разглядеть.,5,2392
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.02,Больше всего маленький Ваня боялся темноты%2C и поэтому света засыпал без никогда. ,5,512
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.02,Курины уехали на дачу на две недели%2C и до них теперь не дозвонишься.,5,456
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.02,Все были взволнованы после ухода Петра Степановича%2C даже Лизе. ,5,494
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.01,На поле рядом с моим домом уже давно ничего не выращивают. ,5,467
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.01,Дедлайн стремительно приближался%2C а я успевает сделать примерно ничего. ,5,668
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.01,Мама надела сапоги%2C чёрное пальто%2C накинула на голову подаренный отцом шелковый платок и вышла во двор. ,5,476
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.01,Анечка совсем не хотела есть суп%2C потому что терпеть не могло вареный луком. ,5,550
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-2F.01,Алёше уже не нужны костыли – его нога совсем зажила. ,5,507
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.02,Если мой рассказ тебя не убедишь%2C поговори с Алисой – она отлично разбирается в людях. ,5,478
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-1F.01,Если бы не дождь с градом%2C я бы пошла сегодня гулять в Петровский парк. ,5,471
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.02,Дойдя до вертолётной площадки%2C мы повернулись назад и увидели закат холодное осеннего солнце.,5,546
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.02,Нет ничего красивее блестящих на солнце луж.,5,530
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.01,У меня никогда не было музыкальных способностей%2C но я отличалась склонностью рисованием. ,5,499
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-2F.02,Сколько он ни пытался%2C не даётся ему сербский язык – то ли дело итальянский.,5,488
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-6F.01,На стене висел акварельные этюды%2C исчерканные углевым карандашом для придания глубины%2C карта Израиля и круглыми часы. ,5,495
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.01,Химия так плохо давалась Насте%2C что пришлось нанять репетитора – студента 4 курса МГУ. ,5,532
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.01,Дома холодные полы%2C поэтому бабушка настаивает%2C чтобы гости наденут тапочки. ,5,488
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.01,Никто не заставляет Витю просыпаться в шесть утра%2C он сам поднимается и идет на пробежку. ,5,540
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.02,Как настоящая творческая личность%2C Никитка скоро украсил обои в прихожей при помощью своих новых фломастерами.,5,464
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.01,Папа купил лимонад и килограмм креветок – вечером будет маленькое застолье.,5,500
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.01,Нике явно не нравилось вечеринке%2C у неё болела голова и она поскорее хотела пойдёт домой.,5,480
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-7F.01,Квартира в пригороде Москвы дешевле%2C но ежедневно добираться оттуда на работу – большая трата времени. ,5,452
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.02,Один наушник нашлись в углу прихожей%2C а другой – под тумбочке. ,5,487
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-1F.02,Меня пригласили на выставку%2C посвященную русским супрематистам%2C но мне совсем не хотелось идти. ,5,509
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-6F.02,Виктор опять не принес сочинение на урок литературы%2C и учитель снова начал за отчитывать его возмутительное неприлежание.,5,444
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.02,Каждый раз%2C когда я прохожу мимо памятника Ленину%2C мне кажется%2C что он шатается.,5,495
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-5F.02,Рыбу здесь запрещено ловил сетями и пугал бы взрывчаткой.,5,497
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-7F.02,Новосибирск оказался вовсе не таким%2C каким Лиза его себе представляла.,5,452
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-5F.01,Ты правда научился читать всего в три лет?,5,521
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.02,Римма боится собак%2C да так%2C что может в обморок упасть%2C если Рекс на неё зарычит.,5,491
1636881210,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.01,Со второго ряда уже было лектора плохо слышный%2C а до задних парт доходило еле-еле.,5,459
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.02,Как настоящая творческая личность%2C Никитка скоро украсил обои в прихожей при помощью своих новых фломастерами.,5,4019
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.02,Если мой рассказ тебя не убедишь%2C поговори с Алисой – она отлично разбирается в людях. ,5,460
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.02,Римма боится собак%2C да так%2C что может в обморок упасть%2C если Рекс на неё зарычит.,5,502
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.01,Со второго ряда уже было лектора плохо слышный%2C а до задних парт доходило еле-еле.,5,453
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.01,На поле рядом с моим домом уже давно ничего не выращивают. ,5,453
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.01,Анечка совсем не хотела есть суп%2C потому что терпеть не могло вареный луком. ,5,471
1636881447,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.02,Нет ничего красивее блестящих на солнце луж.,5,494
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-1F.02,Меня пригласили на выставку%2C посвященную русским супрематистам%2C но мне совсем не хотелось идти. ,4,1125
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.01,Дедлайн стремительно приближался%2C а я успевает сделать примерно ничего. ,4,488
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.01,Химия так плохо давалась Насте%2C что пришлось нанять репетитора – студента 4 курса МГУ. ,4,451
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.01,У меня никогда не было музыкальных способностей%2C но я отличалась склонностью рисованием. ,4,492
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-7F.02,Новосибирск оказался вовсе не таким%2C каким Лиза его себе представляла.,4,1117
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.02,Все были взволнованы после ухода Петра Степановича%2C даже Лизе. ,4,534
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.01,Папа купил лимонад и килограмм креветок – вечером будет маленькое застолье.,4,445
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-6F.01,На стене висел акварельные этюды%2C исчерканные углевым карандашом для придания глубины%2C карта Израиля и круглыми часы. ,4,475
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.01,Никто не заставляет Витю просыпаться в шесть утра%2C он сам поднимается и идет на пробежку. ,4,417
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.02,Больше всего маленький Ваня боялся темноты%2C и поэтому света засыпал без никогда. ,4,385
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.02,Курины уехали на дачу на две недели%2C и до них теперь не дозвонишься.,4,408
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.02,Дойдя до вертолётной площадки%2C мы повернулись назад и увидели закат холодное осеннего солнце.,4,389
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.02,Девчонки столпились у окна%2C чтобы посмотреть на двойную радугу%2C но никак не могли её разглядеть.,4,409
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-5F.02,Рыбу здесь запрещено ловил сетями и пугал бы взрывчаткой.,4,376
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fg-2F.01,Алёше уже не нужны костыли – его нога совсем зажила. ,4,412
1636881564,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.01,Нике явно не нравилось вечеринке%2C у неё болела голова и она поскорее хотела пойдёт домой.,4,394
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-6F.02,Виктор опять не принес сочинение на урок литературы%2C и учитель снова начал за отчитывать его возмутительное неприлежание.,5,8340
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-7F.01,Квартира в пригороде Москвы дешевле%2C но ежедневно добираться оттуда на работу – большая трата времени. ,7,1245
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-8F.02,Как настоящая творческая личность%2C Никитка скоро украсил обои в прихожей при помощью своих новых фломастерами.,7,1328
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-1F.01,Если бы не дождь с градом%2C я бы пошла сегодня гулять в Петровский парк. ,7,2385
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-7F.01,Со второго ряда уже было лектора плохо слышный%2C а до задних парт доходило еле-еле.,7,388
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-5F.01,На поле рядом с моим домом уже давно ничего не выращивают. ,7,190
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-2F.02,Если мой рассказ тебя не убедишь%2C поговори с Алисой – она отлично разбирается в людях. ,7,208
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-3F.01,Мама надела сапоги%2C чёрное пальто%2C накинула на голову подаренный отцом шелковый платок и вышла во двор. ,7,177
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-1F.01,Анечка совсем не хотела есть суп%2C потому что терпеть не могло вареный луком. ,7,177
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-2F.02,Сколько он ни пытался%2C не даётся ему сербский язык – то ли дело итальянский.,7,162
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-3F.01,Дома холодные полы%2C поэтому бабушка настаивает%2C чтобы гости наденут тапочки. ,7,357
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-6F.02,Нет ничего красивее блестящих на солнце луж.,7,235
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-5F.01,Ты правда научился читать всего в три лет?,7,194
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-4F.02,Римма боится собак%2C да так%2C что может в обморок упасть%2C если Рекс на неё зарычит.,7,213
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fu-4F.02,Один наушник нашлись в углу прихожей%2C а другой – под тумбочке. ,7,210
1636882823,f22bc56aad1bc122b31322a6a09ec2f6,Fg-8F.02,Каждый раз%2C когда я прохожу мимо памятника Ленину%2C мне кажется%2C что он шатается.,7,480
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-5F.01,На поле рядом с моим домом уже давно ничего не выращивают. ,5,3027
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-1F.01,Анечка совсем не хотела есть суп%2C потому что терпеть не могло вареный луком. ,5,443
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-7F.01,Квартира в пригороде Москвы дешевле%2C но ежедневно добираться оттуда на работу – большая трата времени. ,5,400
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-7F.01,Со второго ряда уже было лектора плохо слышный%2C а до задних парт доходило еле-еле.,5,418
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-2F.02,Сколько он ни пытался%2C не даётся ему сербский язык – то ли дело итальянский.,5,302
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-5F.01,Ты правда научился читать всего в три лет?,5,367
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-4F.02,Римма боится собак%2C да так%2C что может в обморок упасть%2C если Рекс на неё зарычит.,5,393
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-4F.02,Один наушник нашлись в углу прихожей%2C а другой – под тумбочке. ,5,280
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-3F.01,Мама надела сапоги%2C чёрное пальто%2C накинула на голову подаренный отцом шелковый платок и вышла во двор. ,5,436
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-2F.02,Если мой рассказ тебя не убедишь%2C поговори с Алисой – она отлично разбирается в людях. ,5,371
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-1F.01,Если бы не дождь с градом%2C я бы пошла сегодня гулять в Петровский парк. ,5,604
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-8F.02,Как настоящая творческая личность%2C Никитка скоро украсил обои в прихожей при помощью своих новых фломастерами.,5,603
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-8F.02,Каждый раз%2C когда я прохожу мимо памятника Ленину%2C мне кажется%2C что он шатается.,5,530
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-3F.01,Дома холодные полы%2C поэтому бабушка настаивает%2C чтобы гости наденут тапочки. ,5,454
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fg-6F.02,Нет ничего красивее блестящих на солнце луж.,5,436
1636884085,68a5f30804bb182eafc9aba1e3a978f3,Fu-6F.02,Виктор опять не принес сочинение на урок литературы%2C и учитель снова начал за отчитывать его возмутительное неприлежание.,5,458
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-5F.02,Девчонки столпились у окна%2C чтобы посмотреть на двойную радугу%2C но никак не могли её разглядеть.,7,4925
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-6F.01,На стене висел акварельные этюды%2C исчерканные углевым карандашом для придания глубины%2C карта Израиля и круглыми часы. ,1,2375
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-3F.02,Курины уехали на дачу на две недели%2C и до них теперь не дозвонишься.,7,5085
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-2F.01,У меня никогда не было музыкальных способностей%2C но я отличалась склонностью рисованием. ,1,4653
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-4F.01,Химия так плохо давалась Насте%2C что пришлось нанять репетитора – студента 4 курса МГУ. ,7,6139
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-1F.02,Все были взволнованы после ухода Петра Степановича%2C даже Лизе. ,1,4823
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-8F.01,Папа купил лимонад и килограмм креветок – вечером будет маленькое застолье.,7,7130
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-7F.02,Дойдя до вертолётной площадки%2C мы повернулись назад и увидели закат холодное осеннего солнце.,1,4016
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-2F.01,Алёше уже не нужны костыли – его нога совсем зажила. ,7,3505
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-8F.01,Нике явно не нравилось вечеринке%2C у неё болела голова и она поскорее хотела пойдёт домой.,1,3547
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-7F.02,Новосибирск оказался вовсе не таким%2C каким Лиза его себе представляла.,7,3732
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-3F.02,Больше всего маленький Ваня боялся темноты%2C и поэтому света засыпал без никогда. ,1,3367
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-1F.02,Меня пригласили на выставку%2C посвященную русским супрематистам%2C но мне совсем не хотелось идти. ,6,10558
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-4F.01,Дедлайн стремительно приближался%2C а я успевает сделать примерно ничего. ,1,4368
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fg-6F.01,Никто не заставляет Витю просыпаться в шесть утра%2C он сам поднимается и идет на пробежку. ,7,5494
1636885041,5da1ea2b070a8ad78c47b1257c7ef58d,Fu-5F.02,Рыбу здесь запрещено ловил сетями и пугал бы взрывчаткой.,1,3431
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fu-6F.01,На стене висел акварельные этюды%2C исчерканные углевым карандашом для придания глубины%2C карта Израиля и круглыми часы. ,1,8488
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fg-8F.01,Папа купил лимонад и килограмм креветок – вечером будет маленькое застолье.,7,8941
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fu-7F.02,Дойдя до вертолётной площадки%2C мы повернулись назад и увидели закат холодное осеннего солнце.,2,5354
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fg-1F.02,Меня пригласили на выставку%2C посвященную русским супрематистам%2C но мне совсем не хотелось идти. ,6,3582
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fu-5F.02,Рыбу здесь запрещено ловил сетями и пугал бы взрывчаткой.,1,3318
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fg-5F.02,Девчонки столпились у окна%2C чтобы посмотреть на двойную радугу%2C но никак не могли её разглядеть.,7,7112
1636887159,5c363bbc12e9e841dd3cb3cf4fcc6004,Fu-1F.02,Все были взволнованы после ухода Петра Степановича%2C даже Лизе. ,2,6237
